date,r_m
2002-02-26,0.0007514964581645245
2002-02-27,0.004499062967291856
2002-02-28,-0.008853814550938588
2002-03-01,-0.014534006689840728
2002-03-04,0.016145992785549845
2002-03-05,0.02179722294996078
2002-03-06,0.005852263986462214
2002-03-07,0.027905761497823756
2002-03-08,0.016900185988840688
2002-03-11,0.014528184556106938
2002-03-12,-0.012258952340318041
2002-03-13,-0.01232592520487441
2002-03-14,0.025698675027565177
2002-03-15,-0.026526138786295617
2002-03-18,0.0017890411973005005
2002-03-19,0.025543759391087884
2002-03-20,0.010298073689772869
2002-03-21,0.0014918187707650965
2002-03-22,-0.009097814862731535
2002-03-25,0.0033539159963824616
2002-03-26,-0.015406287866578272
2002-03-27,0.0028796954191623314
2002-03-28,-0.0021520586617338466
2002-03-29,-0.02832789109876599
2002-04-01,0.0028679913461477913
2002-04-02,-0.015934001032010925
2002-04-03,0.007347366825027679
2002-04-04,0.029595298869245168
2002-04-05,-0.004300420296034613
2002-04-08,0.003676650516321711
2002-04-09,0.01637765519763512
2002-04-10,0.0060808865860679795
2002-04-11,-0.016767402214989957
2002-04-12,0.005728904597066986
2002-04-15,-0.00571435460343106
2002-04-16,-0.005583510154592353
2002-04-17,0.0025056544879260567
2002-04-18,-0.009888105083921128
2002-04-19,0.004317810507695974
2002-04-22,-0.004702874930435419
2002-04-23,-0.0018003293435250312
2002-04-24,-0.008309993536671723
2002-04-25,0.0030228732814003845
2002-04-26,0.015266844893311537
2002-04-29,0.01537251842325027
2002-04-30,0.001164598603682343
2002-05-08,-0.009222005696297497
2002-05-09,-0.0010832924829184964
2002-05-10,-0.007500393800966898
2002-05-13,-0.008704675863752898
2002-05-14,-0.004747712353904698
2002-05-15,-0.011062781906040708
2002-05-16,-0.03056276785434975
2002-05-17,0.011616650532429773
2002-05-20,-0.016567783094098898
2002-05-21,0.030216732726576767
2002-05-22,-0.014873025168281706
2002-05-23,0.004551003841507306
2002-05-24,-0.01408746444728648
2002-05-27,0.0036012313887974212
2002-05-28,0.002231439503552979
2002-05-29,-0.0216294946487694
2002-05-30,-0.000846007043500463
2002-05-31,-0.0051131590002100324
2002-06-03,-0.021362643742619092
2002-06-04,0.004826912057168009
2002-06-05,-0.019127681129277874
2002-06-06,0.04053351573187425
2002-06-07,0.005423136084561575
2002-06-10,-0.0080287150786853
2002-06-11,0.009049386052213615
2002-06-12,-0.003997491769869965
2002-06-13,-0.008610739487421526
2002-06-14,-0.011549834293614558
2002-06-17,0.0013317717918688299
2002-06-18,0.018599957226113517
2002-06-19,-0.010760660599578697
2002-06-20,0.005624573016641543
2002-06-21,0.03071595818355699
2002-06-24,0.0925245725401862
2002-06-25,-0.0004217160328235936
2002-06-26,0.0037032913587915495
2002-06-27,0.006211651517008976
2002-06-28,0.005343622175161711
2002-07-01,-0.010999792238971295
2002-07-02,0.006564742953842462
2002-07-03,0.0034609698831851166
2002-07-04,-0.010271994084070868
2002-07-05,0.0052826972693416074
2002-07-08,0.0062362457104037095
2002-07-09,-0.0016965486199673752
2002-07-10,-0.016283331117521005
2002-07-11,-0.002867518303933392
2002-07-12,0.0008014425966740291
2002-07-15,-0.006100217864923652
2002-07-16,0.0021801722810050883
2002-07-17,0.005970608056182991
2002-07-18,0.0018745739604635325
2002-07-19,0.005249543964197523
2002-07-22,-0.01916725986953427
2002-07-23,-0.004253395280218508
2002-07-24,-0.0008722354318758674
2002-07-25,-0.004359005022721907
2002-07-26,-1.2011218478047425e-05
2002-07-29,0.000348329519725743
2002-07-30,0.0019991955189202493
2002-07-31,-0.010431396045536334
2002-08-01,0.0008597775476966163
2002-08-02,0.005359919177742256
2002-08-05,-0.0047596984120297225
2002-08-06,0.010072794988996048
2002-08-07,-0.0015323652296751478
2002-08-08,-0.004951860244835293
2002-08-09,-0.00768164839137242
2002-08-12,-0.007577183449197111
2002-08-13,0.0012602702851516323
2002-08-14,0.006165107568601336
2002-08-15,-0.007499757092887749
2002-08-16,0.00759925842985365
2002-08-19,-0.001512032499590088
2002-08-20,0.016450769324332537
2002-08-21,0.0013163011936458968
2002-08-22,0.007505004332108323
2002-08-23,-0.001719935235542036
2002-08-26,-0.007438168737115336
2002-08-27,0.005386995792157734
2002-08-28,-0.0017384160172413399
2002-08-29,-0.00563583556480618
2002-08-30,-0.000419835424513626
2002-09-02,0.0012900361210115285
2002-09-03,0.003175991898224373
2002-09-04,-0.006033200523275606
2002-09-05,-0.013317547792328077
2002-09-06,-0.006352744836491286
2002-09-09,-0.006007184101803453
2002-09-10,0.0021768892068230183
2002-09-11,0.013925211216471611
2002-09-12,-0.014067753407697836
2002-09-13,0.0007386615452800172
2002-09-16,-0.013335301643539021
2002-09-17,0.0004987282429804729
2002-09-18,-0.006417925327750429
2002-09-19,0.015533870987971765
2002-09-20,-0.008917158118998292
2002-09-23,-0.0014455639257030528
2002-09-24,-0.003656580909652485
2002-09-25,0.0006951707552309561
2002-09-26,-0.0063773594352374285
2002-09-27,-0.0037980663244419066
2002-10-08,-0.011779061974431237
2002-10-09,-0.017671258293399217
2002-10-10,-0.003230491673016811
2002-10-11,-0.004155749112982887
2002-10-14,0.005006397427905984
2002-10-15,-0.004537501305755809
2002-10-16,0.008303109402976405
2002-10-17,-0.015799504354783278
2002-10-18,0.0042561628444914845
2002-10-21,0.0035471261039525803
2002-10-22,0.01519414005888775
2002-10-23,0.000555519669272142
2002-10-24,-0.008031195124470702
2002-10-25,-0.01054981386509779
2002-10-28,-0.011570008748215788
2002-10-29,0.005430153321976272
2002-10-30,-0.0007743831409510182
2002-10-31,-0.00146385729709686
2002-11-01,0.0021625207296849247
2002-11-04,0.013953242076835348
2002-11-05,0.017234175893043657
2002-11-06,-0.003645138104528267
2002-11-07,0.001082083784201604
2002-11-08,-0.02062101091208557
2002-11-11,-0.011687108705220717
2002-11-12,-0.012290614198351535
2002-11-13,0.003062096627655775
2002-11-14,-0.019899896676193962
2002-11-15,0.001978368017524712
2002-11-18,-0.00847173923440081
2002-11-19,0.007496778727890341
2002-11-20,-0.024846632060567586
2002-11-21,-0.024694215339729375
2002-11-22,0.0035020098804139366
2002-11-25,0.002106771766392068
2002-11-26,-0.01950030033465866
2002-11-27,0.005528125615350321
2002-11-28,0.028126926563916577
2002-11-29,0.011745783158028544
2002-12-02,-0.026844608068722242
2002-12-03,0.009429095494669193
2002-12-04,0.003981999375372691
2002-12-05,-0.00676588073102613
2002-12-06,0.0004626729685097697
2002-12-09,-0.003315475301131965
2002-12-10,-0.01215673117419891
2002-12-11,-0.0033602150537633824
2002-12-12,0.003422298595552542
2002-12-13,0.009386448540728898
2002-12-16,0.008318419357147944
2002-12-17,0.005381535228466738
2002-12-18,-0.0030930019066449654
2002-12-19,0.001331708837446488
2002-12-20,0.010144312393888022
2002-12-23,0.001582699553202449
2002-12-24,0.00044049783247079866
2002-12-25,-0.006506712886925725
2002-12-26,-0.02628876132590463
2002-12-27,-0.0008525087598887371
2002-12-30,-0.012010383450111073
2002-12-31,-0.006374601130009538
2003-01-02,-0.027267705225941907
2003-01-03,-0.000575482913458103
2003-01-06,0.011220802048686807
2003-01-07,-0.0019630173524740613
2003-01-08,0.030036184556251122
2003-01-09,0.01844658071381211
2003-01-10,-0.008959624440023628
2003-01-13,0.0010470372456421462
2003-01-14,0.05809667390410511
2003-01-15,-0.0047244094488188
2003-01-16,0.01760370431256497
2003-01-17,-0.004671450303576852
2003-01-20,0.0027051153731707522
2003-01-21,-0.018743086842744172
2003-01-22,0.003876581734701512
2003-01-23,-0.006785208109384988
2003-01-24,0.01961230370462297
2003-01-27,0.01155455793167337
2003-01-28,0.0029943321569885217
2003-01-29,-0.0005530973451328691
2003-02-10,-0.013094992032324004
2003-02-11,0.008505779741516228
2003-02-12,0.011997909911841242
2003-02-13,-0.004190193755088889
2003-02-14,0.004393953494555847
2003-02-17,-0.009550282934577603
2003-02-18,-3.341084649721715e-05
2003-02-19,0.00957586854397352
2003-02-20,-0.0008670902832935701
2003-02-21,-0.020284996919489484
2003-02-24,0.0020759093091347047
2003-02-25,0.019798372403740938
2003-02-26,0.0012572124291991837
2003-02-27,0.0003436471536764074
2003-02-28,-0.0011693202087599275
2003-03-03,0.008962055121599422
2003-03-04,-0.0007735270210033063
2003-03-05,-0.004670996522994075
2003-03-06,-0.012417775082719351
2003-03-07,-0.003503877624571161
2003-03-10,-0.016187905618549325
2003-03-11,0.0004288865288781807
2003-03-12,0.0037154230887006534
2003-03-13,-0.007023681195381659
2003-03-14,0.0009490321919911615
2003-03-17,0.0022032141005703387
2003-03-18,-0.0063841227276129064
2003-03-19,0.0068977799697236275
2003-03-20,-0.0036871751612289616
2003-03-21,0.006910019528316047
2003-03-24,0.0021089607095872154
2003-03-25,-0.010400806620786684
2003-03-26,-0.004191739606126954
2003-03-27,0.02958242633577557
2003-03-28,-0.004942141594690974
2003-03-31,0.01249380001876732
2003-04-01,0.007924108620529946
2003-04-02,-0.0008078552428492092
2003-04-03,-0.006303736229064216
2003-04-04,0.006218041581499412
2003-04-07,-0.0039444360442565385
2003-04-08,0.00357725079696114
2003-04-09,0.015205024497714659
2003-04-10,0.004865029442821411
2003-04-11,0.016555138668626457
2003-04-14,0.024865872683687895
2003-04-15,0.00952929019163773
2003-04-16,-0.015464581022023083
2003-04-17,0.004582129694192583
2003-04-18,-0.006519583539910778
2003-04-21,-0.01956858048257093
2003-04-22,-0.0019214740632813587
2003-04-23,-0.017039695542140243
2003-04-24,-0.024883913979610428
2003-04-25,-0.010933831696140484
2003-04-28,0.03398446693339596
2003-04-29,-0.018456255812289935
2003-04-30,0.008036785020969939
2003-05-12,0.006855347565464243
2003-05-13,-0.030394224052954888
2003-05-14,0.025321313395856748
2003-05-15,0.021255220234811967
2003-05-16,-0.0005400922014543452
2003-05-19,0.0006433143555597542
2003-05-20,-0.012813012311549743
2003-05-21,-0.0013285401688026832
2003-05-22,0.008236168714296888
2003-05-23,0.00959828214033931
2003-05-26,0.005483839969249393
2003-05-27,-0.000745455588049837
2003-05-28,-0.010539806419526343
2003-05-29,0.010536083670037
2003-05-30,0.005165289256198191
2003-06-02,0.0001712915381979485
2003-06-03,-0.009064210639822878
2003-06-04,0.007598064317902331
2003-06-05,-0.011346093983266692
2003-06-06,-0.011135742971887463
2003-06-09,-0.005659813375614053
2003-06-10,0.005587468386691885
2003-06-11,0.017598585874340378
2003-06-12,-0.002382108005926531
2003-06-13,0.0029831445928905076
2003-06-16,-0.004512468326557162
2003-06-17,-0.0016156953260242357
2003-06-18,-0.0021192155049511996
2003-06-19,-0.009736916621618241
2003-06-20,-0.0060308692120227825
2003-06-23,-0.011840702988617058
2003-06-24,0.000707971628202575
2003-06-25,-0.006843291920948458
2003-06-26,0.008854388581167605
2003-06-27,-0.012095975926830316
2003-06-30,-0.0073678233859924
2003-07-01,-0.0008882787580247742
2003-07-02,0.01008958038661012
2003-07-03,0.0031740104555637583
2003-07-04,-0.0013892212384675195
2003-07-07,-0.0005790927546842628
2003-07-08,0.00701974052268417
2003-07-09,-0.00576050581341514
2003-07-10,0.019037989503163155
2003-07-11,-0.0020105357294394333
2003-07-14,-0.004866402851816609
2003-07-15,0.002648858624565431
2003-07-16,0.002654971680302154
2003-07-17,0.0064531314359688174
2003-07-18,-0.020917784014135576
2003-07-21,-0.007477640064757596
2003-07-22,0.0017314107320725025
2003-07-23,0.00244914847045008
2003-07-24,-0.005791698565389636
2003-07-25,-0.010579530617027655
2003-07-28,-0.00491320678103746
2003-07-29,0.004699433483633442
2003-07-30,0.00159073986326419
2003-07-31,-0.0019666813097692915
2003-08-01,0.00015574847298771566
2003-08-04,0.011774105093536047
2003-08-05,-3.345913969854397e-05
2003-08-06,-0.005393793791114265
2003-08-07,0.0007535744322959559
2003-08-08,-0.010824475416338797
2003-08-11,0.0021342105799750932
2003-08-12,0.0033030161217029175
2003-08-13,-0.009092261099994614
2003-08-14,-0.006774318986512595
2003-08-15,-0.003915104059344809
2003-08-18,-0.0035236519100814157
2003-08-19,0.003197032710765546
2003-08-20,-0.005552834704872001
2003-08-21,-0.0003953775508789281
2003-08-22,-0.0015335614014390098
2003-08-25,-0.011606249305015082
2003-08-26,0.002130532000168772
2003-08-27,0.00010524764771502326
2003-08-28,-0.0067842509962394715
2003-08-29,0.004443063099972333
2003-09-01,0.0195783344350835
2003-09-02,-0.00228304203280405
2003-09-03,0.0009263676020212497
2003-09-04,-0.0002900852988914071
2003-09-05,-0.010984987184181727
2003-09-08,-0.004051609117517563
2003-09-09,-0.003969896123389494
2003-09-10,0.002190032885702964
2003-09-11,0.0005480684101799582
2003-09-12,-0.010393550380628613
2003-09-15,-0.008246047290584535
2003-09-16,0.006125048299154168
2003-09-17,-0.01157812388877033
2003-09-18,0.00047488163934894523
2003-09-19,0.0006400667395429771
2003-09-22,-0.007136850729856037
2003-09-23,0.00631949270326615
2003-09-24,0.0029205061251500464
2003-09-25,-0.01286731744403724
2003-09-26,-0.003959921237529862
2003-09-29,-0.01131423069067139
2003-09-30,0.008728501545749223
2003-10-08,0.003313438076011588
2003-10-09,-0.0018371497933206138
2003-10-10,0.02544607316841585
2003-10-13,-0.003098268530850823
2003-10-14,-0.008209136504579662
2003-10-15,-0.003652290425524396
2003-10-16,-0.012717807823006244
2003-10-17,0.0037128984774918994
2003-10-20,-0.008084168746078202
2003-10-21,0.0035307098197867592
2003-10-22,0.024708641794326747
2003-10-23,-0.008125836009756693
2003-10-24,-0.0034760033173476534
2003-10-27,-0.00895189712193245
2003-10-28,-0.0001022300760884498
2003-10-29,-0.005718166681272452
2003-10-30,-0.01238349161580321
2003-10-31,0.0027293753672013032
2003-11-03,0.011688793295260735
2003-11-04,0.01868686128176189
2003-11-05,-0.003195279047173538
2003-11-06,-0.020446029557219192
2003-11-07,-0.015912558317794145
2003-11-10,0.0036698621929298625
2003-11-11,0.002626669651518476
2003-11-12,-0.019224185409565164
2003-11-13,0.0013811001752934704
2003-11-14,0.008669228029493548
2003-11-17,-0.004019383193719195
2003-11-18,-0.0068944708455911385
2003-11-19,0.01694567661177615
2003-11-20,0.028113259689140913
2003-11-21,-0.010860800139483207
2003-11-24,0.031177472898733738
2003-11-25,0.0031410032692076317
2003-11-26,0.0024779540193975436
2003-11-27,-0.01615542067128939
2003-11-28,0.005845511482254873
2003-12-01,0.025393280943587948
2003-12-02,0.001821735185314477
2003-12-03,0.006772056210853528
2003-12-04,0.005383971267032495
2003-12-05,-0.001163262918069119
2003-12-08,0.0
2003-12-09,-0.005340702354043825
2003-12-10,0.018048040350014283
2003-12-11,0.00040832437288185197
2003-12-12,0.0005238023972462535
2003-12-15,-0.00029235988822340353
2003-12-16,-0.0027340243205745685
2003-12-17,-0.008422330428140778
2003-12-18,0.002276494336274526
2003-12-19,-0.007555067590749975
2003-12-22,0.0322687704402298
2003-12-23,0.005144143178651861
2003-12-24,0.008782919287770419
2003-12-25,-0.0008059082321544286
2003-12-26,0.0014412270263124416
2003-12-29,-0.012113970345528635
2003-12-30,0.010197603629972685
2003-12-31,-0.009691140379310625
2004-01-02,0.01345989419120408
2004-01-05,0.03372023279879244
2004-01-06,0.003934070838779613
2004-01-07,0.008053247973985656
2004-01-08,0.014446824596774155
2004-01-09,-0.017799804984690692
2004-01-12,0.02342757055144884
2004-01-13,-0.003608234683537992
2004-01-14,-0.012562938710717564
2004-01-15,-0.003723891938056556
2004-01-16,0.008786692635944782
2004-01-29,0.017751479289940697
2004-01-30,-0.023397018737260855
2004-02-02,0.020839488788166438
2004-02-03,0.015641549868216753
2004-02-04,0.02175494761350416
2004-02-05,0.004907545871015273
2004-02-06,-0.008408968779341386
2004-02-09,0.014495083939280118
2004-02-10,-0.007349444976020414
2004-02-11,-0.007835553899740444
2004-02-12,-0.00830273698264361
2004-02-13,-0.00317941135813149
2004-02-16,0.023086570115885108
2004-02-17,0.004089979550102374
2004-02-18,0.007823825985901811
2004-02-19,-4.6590181119299245e-05
2004-02-20,0.0027547728040442365
2004-02-23,-0.02329025700595322
2004-02-24,0.0003865251390002822
2004-02-25,-0.020757296558283178
2004-02-26,0.00456482414500603
2004-02-27,0.012188047616169984
2004-03-01,0.008769782755347677
2004-03-02,-0.0014676640469653002
2004-03-03,-0.015095301313356457
2004-03-04,0.004248379778674982
2004-03-05,-0.0040566371257197975
2004-03-08,-0.015017146982732599
2004-03-09,-2.44328524134918e-05
2004-03-10,0.025025960539979186
2004-03-11,0.008086670997038414
2004-03-12,0.0018325412026198862
2004-03-15,0.024475730790563865
2004-03-16,0.005367983320086145
2004-03-17,-0.00025207099235768915
2004-03-18,-0.015953240501976884
2004-03-19,0.017824907119480926
2004-03-22,0.00447401694634042
2004-03-23,-0.007974072871634541
2004-03-24,-0.0009416141793315846
2004-03-25,-0.002051665182034923
2004-03-26,-0.00139938265917261
2004-03-29,-0.008292725123266287
2004-03-30,0.002680746887484098
2004-03-31,0.01005637135500037
2004-04-01,0.00949116339959355
2004-04-02,0.005972186673492086
2004-04-05,-0.0012269244904306031
2004-04-06,0.006249716951225004
2004-04-07,-0.0016708672757550502
2004-04-08,-0.0024062438364655936
2004-04-09,-0.024250401066498006
2004-04-12,-0.002524097606159681
2004-04-13,-0.004556033407042359
2004-04-14,-0.010483109250556844
2004-04-15,-0.010653091046218477
2004-04-16,0.008802439431117026
2004-04-19,-0.010608905104317778
2004-04-20,-0.0038606352445565983
2004-04-21,-0.010686346156150162
2004-04-22,0.003760035844464049
2004-04-23,-0.013445611325921814
2004-04-26,0.0
2004-04-27,-0.014454295322531396
2004-04-28,-0.003139230454257791
2004-04-29,-0.01702140901170024
2004-04-30,0.010218747032194608
2004-05-10,-0.022173616029180332
2004-05-11,0.00503137398170761
2004-05-12,0.022773363264160906
2004-05-13,-0.003865890994344645
2004-05-14,-0.021833159110398848
2004-05-17,-0.014545431275556853
2004-05-18,0.010052209148289526
2004-05-19,0.0018322789692948316
2004-05-20,-0.005923159360581187
2004-05-21,0.005984274334112305
2004-05-24,-0.00512086656869859
2004-05-25,-0.02083400522462664
2004-05-26,0.004209347518197681
2004-05-27,0.021476738999238965
2004-05-28,-0.005432897930875091
2004-05-31,0.004642543519809861
2004-06-01,0.015264379045060394
2004-06-02,-0.007970069508628552
2004-06-03,-0.015021664635274767
2004-06-04,-0.0009329264737323317
2004-06-07,-0.016172856318372952
2004-06-08,-0.015384108361071847
2004-06-09,-0.01723110703503128
2004-06-10,0.0001839149359363912
2004-06-11,0.0025402835855456996
2004-06-14,-0.022641586337606157
2004-06-15,0.017404117491694127
2004-06-16,0.007952014647009786
2004-06-17,-0.020278971411530344
2004-06-18,-0.012590799031476974
2004-06-21,0.0043228473341274665
2004-06-22,0.012005832002064842
2004-06-23,-0.006858852400253745
2004-06-24,-0.009009321663323466
2004-06-25,-0.018658728769042288
2004-06-28,-0.011369556994097474
2004-06-29,0.016972523426558306
2004-06-30,-0.006765150600912873
2004-07-01,0.029953686497612653
2004-07-02,8.327145801390046e-05
2004-07-05,0.0023591615262386068
2004-07-06,0.00409112620189811
2004-07-07,-0.008341951051361485
2004-07-08,0.0009593993325915928
2004-07-09,-0.006341246579338433
2004-07-12,-0.023415929822108827
2004-07-13,0.0016533657803385893
2004-07-14,0.003072613722435724
2004-07-15,0.01266598278908071
2004-07-16,0.02433276587363009
2004-07-19,0.000968320136251366
2004-07-20,-0.0065864401663076055
2004-07-21,6.906363523340175e-05
2004-07-22,-0.028037899505538477
2004-07-23,-2.8420394475037192e-05
2004-07-26,-0.014018757993463082
2004-07-27,-0.002551038791643534
2004-07-28,0.003381185293288791
2004-07-29,0.013335157436942469
2004-07-30,-0.015014246836207445
2004-08-02,-0.009363728177752106
2004-08-03,-0.00506837942937044
2004-08-04,0.027996135435422342
2004-08-05,-0.011014517518565192
2004-08-06,0.0010222887749813392
2004-08-09,0.003876414999352651
2004-08-10,0.0035247340330264443
2004-08-11,-0.011286649485639955
2004-08-12,-0.012101432532347522
2004-08-13,0.00018272182429468486
2004-08-16,-0.010186707588877963
2004-08-17,0.004200781094270356
2004-08-18,-0.0014556682840758395
2004-08-19,-0.013083300201734649
2004-08-20,0.0009623633854303204
2004-08-23,-0.012170763337159163
2004-08-24,0.014501173221870944
2004-08-25,-0.0036069401991627448
2004-08-26,-0.004000656824254656
2004-08-27,-0.010349065511608191
2004-08-30,-0.0009086709929501113
2004-08-31,0.017166763932363605
2004-09-01,-0.015349537278512071
2004-09-02,0.004896099768437967
2004-09-03,-0.0006099719111701818
2004-09-06,-0.0042648743143045564
2004-09-07,0.002141570686967409
2004-09-08,-0.011296619320541601
2004-09-09,-0.019109009951654654
2004-09-10,0.002156800149496707
2004-09-13,-0.020791248407247442
2004-09-14,0.031769709280182745
2004-09-15,0.04219600725952821
2004-09-16,0.011783977627413789
2004-09-17,0.03172403733955664
2004-09-20,0.03429702410405033
2004-09-21,-0.01001899919355942
2004-09-22,-0.019612580769867938
2004-09-23,0.03142625778967001
2004-09-24,-0.01994838815385247
2004-09-27,-0.00568419292819522
2004-09-28,0.0057377049180327155
2004-09-29,-0.010852680779331103
2004-09-30,-0.01641537735649745
2004-10-08,0.0187799813846925
2004-10-11,-0.006873142037907676
2004-10-12,-0.020316314616282805
2004-10-13,0.0016468752708675982
2004-10-14,-0.03878216222452979
2004-10-15,-0.0018155355829970743
2004-10-18,0.0036602230706792582
2004-10-19,0.0016699241420108368
2004-10-20,-0.005263079200370835
2004-10-21,-0.015053585654376311
2004-10-22,0.014345122276906652
2004-10-25,-0.013690901568435554
2004-10-26,0.010395454372116086
2004-10-27,0.013602258488201846
2004-10-28,-0.0007893952934167059
2004-10-29,-0.015800378612846
2004-11-01,-0.01154830599603196
2004-11-02,-0.002880585923434653
2004-11-03,0.019377194532588682
2004-11-04,-0.016559261352930066
2004-11-05,0.000268244455003952
2004-11-08,-0.0006895864779754568
2004-11-09,0.002453554971132421
2004-11-10,0.03591779292199204
2004-11-11,-0.005404647110507477
2004-11-12,0.003823112384657046
2004-11-15,0.013185724216473682
2004-11-16,0.00024816612532396753
2004-11-17,-0.010398499697166552
2004-11-18,0.008620053976728048
2004-11-19,0.00886806108946292
2004-11-22,0.002217455578422456
2004-11-23,-0.008517591936486824
2004-11-24,-0.008838715323357005
2004-11-25,-0.0005812584613573701
2004-11-26,-0.0011779170010232098
2004-11-29,-0.014225380141958954
2004-11-30,0.0024973269629064987
2004-12-01,-0.00434824764873909
2004-12-02,-0.0013858300747600083
2004-12-03,0.0030830626589353205
2004-12-06,0.0018247083457971769
2004-12-07,-0.011861395598817714
2004-12-08,0.002032105760151115
2004-12-09,0.009325713941075175
2004-12-10,-0.015752795392923513
2004-12-13,-0.006093859089943199
2004-12-14,-0.0016339744519696664
2004-12-15,0.004206340101716943
2004-12-16,-0.006115532538745638
2004-12-17,-0.01113392898193133
2004-12-20,-0.01164673883563605
2004-12-21,-0.00022736894924180184
2004-12-22,0.025408376922292586
2004-12-23,-0.019004718676629118
2004-12-24,0.0018086566047148533
2004-12-27,-0.003711946709829994
2004-12-28,-0.0010388433689767496
2004-12-29,-0.0036201854660892208
2004-12-30,-0.00047084304447109204
2004-12-31,-0.005660629185607391
2005-01-04,-0.018736675878405107
2005-01-05,0.007378678275143491
2005-01-06,-0.009992491652954572
2005-01-07,0.004292295652033484
2005-01-10,0.006145812412130969
2005-01-11,0.004040242733950761
2005-01-12,-0.0004294371192721247
2005-01-13,-0.00048531330554058005
2005-01-14,-0.00850904633410543
2005-01-17,-0.023257494259886435
2005-01-18,0.007232975794188912
2005-01-19,-0.005989636460075998
2005-01-20,-0.011263350600520305
2005-01-21,0.024983601657270427
2005-01-24,0.01725422850106928
2005-01-25,-0.0012342926308748225
2005-01-26,-0.009782894684387977
2005-01-27,-0.012939225095816242
2005-01-28,-0.009968267952263243
2005-01-31,-0.018003246351973923
2005-02-01,-0.0024248628148544338
2005-02-02,0.053468244556029276
2005-02-03,-0.008135728542914222
2005-02-04,0.021484170617639853
2005-02-16,0.0077856579984241225
2005-02-17,-0.002150319029150527
2005-02-18,-0.013446905879495152
2005-02-21,0.02026259561387489
2005-02-22,0.019307424015944097
2005-02-23,0.00014511792741056517
2005-02-24,0.00036656051685035607
2005-02-25,0.0019008359097676397
2005-02-28,-0.004906890981683065
2005-03-01,-0.0019831546707502756
2005-03-02,-0.01224480401408612
2005-03-03,0.005351664142296597
2005-03-04,-0.005122301713614608
2005-03-07,0.0046827313603217124
2005-03-08,0.018960533028274495
2005-03-09,-0.0011226835170337068
2005-03-10,-0.023207952672787524
2005-03-11,0.002884398591231685
2005-03-14,0.002759818286121707
2005-03-15,-0.01883262466177027
2005-03-16,-0.010676521108782477
2005-03-17,-0.009652832532912714
2005-03-18,-0.01292351242892864
2005-03-21,0.002973765683558671
2005-03-22,-0.019601153486860756
2005-03-23,-0.004366486593974761
2005-03-24,0.005442516539757802
2005-03-25,-0.0021188720317167897
2005-03-28,-0.004578519114488033
2005-03-29,-0.004241277882860661
2005-03-30,-0.018786296463657592
2005-03-31,0.007394014856255904
2005-04-01,0.035835224001896204
2005-04-04,-0.01683597996028008
2005-04-05,-0.009335228642443294
2005-04-06,0.019408595834661924
2005-04-07,0.008741676064105697
2005-04-08,0.018792483006797367
2005-04-11,-0.00604715983724724
2005-04-12,-0.017292924083579853
2005-04-13,0.023525842346516335
2005-04-14,-0.011112001281845973
2005-04-15,-0.014072411753744851
2005-04-18,-0.01580166973442021
2005-04-19,0.0018117605804313097
2005-04-20,-0.013092757729810889
2005-04-21,-0.0098210591205804
2005-04-22,-0.0028740533533464507
2005-04-25,-0.009596387242449933
2005-04-26,0.006355950499581153
2005-04-27,-0.014219148224108191
2005-04-28,0.017723458337685738
2005-04-29,-0.008527781579307336
2005-05-09,-0.024431695639046014
2005-05-10,0.004182768409044746
2005-05-11,-0.009942231145866343
2005-05-12,-0.018038371565549216
2005-05-13,0.003297131314595303
2005-05-16,-0.01097839531251421
2005-05-17,0.0038065853012863027
2005-05-18,0.003019169910152275
2005-05-19,0.00046239210850806955
2005-05-20,-0.0038061750659283966
2005-05-23,-0.025862617919164554
2005-05-24,0.0028108774420081417
2005-05-25,-0.0015924011733480237
2005-05-26,-0.012377114929020605
2005-05-27,-0.006535268729872312
2005-05-30,0.007804553448357954
2005-05-31,0.0005470872321158282
2005-06-01,-0.020316005807266557
2005-06-02,-0.02225771995496506
2005-06-03,-0.002381749109304554
2005-06-06,0.02046091314470644
2005-06-07,-0.0033256636825925723
2005-06-08,0.08209983122199138
2005-06-09,0.013867226016959888
2005-06-10,-0.02012289465540873
2005-06-13,-0.0018045818332746988
2005-06-14,-0.01159732077484199
2005-06-15,-0.01885757137892574
2005-06-16,0.01227582864173593
2005-06-17,-0.0003683207336949712
2005-06-20,0.027643444699293473
2005-06-21,-0.012665602983094493
2005-06-22,0.0004902450317296747
2005-06-23,-0.00755877789170889
2005-06-24,0.007479199049099439
2005-06-27,0.020655606781137648
2005-06-28,-0.014271233461374488
2005-06-29,-0.003247368278624152
2005-06-30,-0.021764902849799483
2005-07-01,-0.02345181046126532
2005-07-04,-0.00787237469093105
2005-07-05,-0.00786800091666029
2005-07-06,-0.0052837234370187725
2005-07-07,0.0048860722751680186
2005-07-08,-0.01985364914307708
2005-07-11,-0.006365547456728016
2005-07-12,0.034265941670786004
2005-07-13,-0.00838303892330039
2005-07-14,0.0029207916020010938
2005-07-15,-0.013754060860037498
2005-07-18,-0.013653506933954285
2005-07-19,0.002223100484141982
2005-07-20,0.006605215162419187
2005-07-21,-0.0004113412663434568
2005-07-22,0.02517072788375807
2005-07-25,-0.0008792721156050121
2005-07-26,0.026219628850200793
2005-07-27,0.01593944873742803
2005-07-28,-0.0030828233523869653
2005-07-29,-0.0032396116147438425
2005-08-01,0.005466145905469011
2005-08-02,0.013857385554892243
